Site,Lecture_name,Rate,Tag,Language,Level,Teacher,Rate_count,Origin_price,New_price,Url
Inflearn,"Vue3 완벽 마스터: 기초부터 실전까지 - ""기본편""",4.946236559139785,"프론트엔드,웹 개발",Vue.js,초급,짐코딩 GYM CODING,93,66000,66000,https://www.inflearn.com/course/vue-%EC%99%84%EB%B2%BD-%EA%B8%B0%EB%B3%B8
Inflearn,그림으로 쉽게 배우는 자료구조와 알고리즘 (기본편),4.972972972972973,"알고리즘 · 자료구조,교양 · 기타",알고리즘,입문,감자,37,55000,55000,https://www.inflearn.com/course/%EC%9E%90%EB%A3%8C%EA%B5%AC%EC%A1%B0-%EC%95%8C%EA%B3%A0%EB%A6%AC%EC%A6%98-%EA%B8%B0%EB%B3%B8
Inflearn,파이썬을 활용한 머신러닝 딥러닝 입문,5,"인공지능,데이터 사이언스","머신러닝,딥러닝,Python,Numpy,Pandas,Matplotlib,Anaconda,Tensorflow,Keras,CNN",입문,YoungJea Oh,5,88000,88000,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D-%EB%94%A5%EB%9F%AC%EB%8B%9D-%EC%9E%85%EB%AC%B8
Inflearn,파이썬 코딩 기초에서 고급까지 무조건 따라하기,5,프로그래밍 언어,"Python,Pandas,Anaconda,Flask",입문,YoungJea Oh,2,66000,66000,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%BD%94%EB%94%A9-%EA%B8%B0%EC%B4%88-%EA%B3%A0%EA%B8%89
Inflearn,언리얼 엔진 5 스파르타 클래스,4.636363636363637,"게임 프로그래밍,게임 아트 · 그래픽,게임 개발","Unreal Engine,UE Blueprint",초급,YAL,22,110000,110000,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC-%EC%97%94%EC%A7%845-%EC%95%A0%EB%8B%88%EB%A9%94%EC%9D%B4%EC%85%98
Inflearn,쉽고 빠른 스타일링 Tailwind CSS 기초 가이드,4.882352941176471,"웹 개발,웹 퍼블리싱,프론트엔드",HTML/CSS,초급,The Oreum,17,22000,22000,https://www.inflearn.com/course/tailwind-css-%EA%B8%B0%EC%B4%88
Inflearn,풀스택 리액트 라이브코딩 - 간단한 쇼핑몰 만들기,5,"프론트엔드,풀스택,웹 개발","React,GraphQL,Firebase",초급,정재남,10,22000,22000,https://www.inflearn.com/course/%ED%92%80%EC%8A%A4%ED%83%9D-%EB%A6%AC%EC%95%A1%ED%8A%B8-%EB%9D%BC%EC%9D%B4%EB%B8%8C%EC%BD%94%EB%94%A9-%EC%87%BC%ED%95%91%EB%AA%B0
Inflearn,떠먹는 알고리즘 코딩테스트 with 파이썬,5,"알고리즘 · 자료구조,프로그래밍 언어","코딩 테스트,Python",초급,최기원,22,33000,33000,https://www.inflearn.com/course/%EB%96%A0%EB%A8%B9%EB%8A%94-%EC%BD%94%EB%94%A9-%ED%85%8C%EC%8A%A4%ED%8A%B8
Inflearn,"네트워크, 그림으로 이해하자",4.82258064516129,"네트워크,교양 · 기타","네트워크,프로토콜",입문,예술하는 개발자,62,74800,74800,https://www.inflearn.com/course/%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC-%EA%B7%B8%EB%A6%BC-%EC%9D%B4%ED%95%B4
Inflearn,RDBMS Modeling 실습,4.8,"데이터베이스,백엔드","DBMS/RDBMS,Oracle,MSSQL,데이터 엔지니어링",중급이상,이교준,5,22000,22000,https://www.inflearn.com/course/%EB%94%94%EB%B9%84-rdbms-%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%8B%A4%EC%8A%B5
Inflearn,아이폰 앱 개발 기본편(해피스마일 iOS 개발 부트캠프),5,모바일 앱 개발,"iOS,Swift",초급,최완택,3,121000,121000,https://www.inflearn.com/course/%EC%95%84%EC%9D%B4%ED%8F%B0-%EC%95%B1-%EA%B0%9C%EB%B0%9C-%EA%B8%B0%EB%B3%B8
Inflearn,이펙티브 자바 완벽 공략 1부,4.970588235294118,"프로그래밍 언어,교양 · 기타",Java,중급이상,백기선,68,88000,88000,https://www.inflearn.com/course/%EC%9D%B4%ED%8E%99%ED%8B%B0%EB%B8%8C-%EC%9E%90%EB%B0%94-1
Inflearn,제대로 파는 HTML CSS - by 얄코,4.957446808510638,"웹 개발,웹 퍼블리싱,프론트엔드",HTML/CSS,입문,얄팍한 코딩사전,47,44000,44000,https://www.inflearn.com/course/%EC%A0%9C%EB%8C%80%EB%A1%9C-%ED%8C%8C%EB%8A%94-html-css
Inflearn,RDBMS Modeling 프로그래밍 실습(C#),5,"데이터베이스,백엔드","DBMS/RDBMS,MSSQL,데이터 엔지니어링",중급이상,이교준,2,33000,33000,https://www.inflearn.com/course/rdbms-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EC%8B%A4%EC%8A%B5
Inflearn,두고두고 써먹는 유니티 VR,4.823529411764706,"VR/AR,게임 프로그래밍,게임 개발","VR/AR,Unity",초급,오민석,17,49500,49500,https://www.inflearn.com/course/%EB%91%90%EA%B3%A0%EB%91%90%EA%B3%A0-%EC%9C%A0%EB%8B%88%ED%8B%B0-vr
Inflearn,MERN 스택으로 만드는 지도서비스(+ TypeScript),5,"풀스택,웹 개발","MongoDB,Express,React,Node.js,TypeScript",초급,이동훈,1,33000,33000,https://www.inflearn.com/course/mern-%EC%8A%A4%ED%83%9D%EC%9C%BC%EB%A1%9C-%EB%A7%8C%EB%93%9C%EB%8A%94-%EC%A7%80%EB%8F%84%EC%84%9C%EB%B9%84%EC%8A%A4-typescript
Inflearn,도메인 주도 설계(DDD) 기반 마이크로서비스(MSA) 모델링,4.818181818181818,"백엔드,웹 개발","DDD,MSA,아키텍처",중급이상,한정헌,11,99000,99000,https://www.inflearn.com/course/%EB%8F%84%EB%A9%94%EC%9D%B8%EC%A3%BC%EB%8F%84-%EC%84%A4%EA%B3%84-%EB%A7%88%EC%9D%B4%ED%81%AC%EB%A1%9C%EC%84%9C%EB%B9%84%EC%8A%A4
Inflearn,"입문자를 위한, ES6+ 최신 자바스크립트 입문",5,"프로그래밍 언어,웹 개발,프론트엔드","JavaScript,ES6",초급,짐코딩 GYM CODING,7,88000,88000,https://www.inflearn.com/course/%EC%99%95%EC%B4%88%EB%B3%B4-%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EC%9E%85%EB%AC%B8
Inflearn,한입 크기로 잘라 먹는 리액트(React.js) : 기초부터 실전까지,4.9375,"프론트엔드,웹 개발","React,JavaScript,Node.js",초급,이정환 Winterlood,160,41800,41800,https://www.inflearn.com/course/%ED%95%9C%EC%9E%85-%EB%A6%AC%EC%95%A1%ED%8A%B8
Inflearn,[코드팩토리] [초급] Flutter 3.0 앱 개발 - 10개의 프로젝트로 오늘 초보 탈출!,4.9423076923076925,모바일 앱 개발,"Flutter,클론코딩",초급,코드팩토리,104,99000,99000,https://www.inflearn.com/course/%ED%94%8C%EB%9F%AC%ED%84%B0-%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8
Inflearn,자바스크립트 : 기초부터 실전까지 올인원,4.9375,"웹 개발,프론트엔드,프로그래밍 언어","JavaScript,HTML/CSS",초급,코딩알려주는누나,48,81400,81400,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EC%98%AC%EC%9D%B8%EC%9B%90
Inflearn,만들면서 배우는 리액트 : 기초,4.908450704225352,"프론트엔드,웹 개발","React,JavaScript",초급,진유림,142,44000,44000,https://www.inflearn.com/course/%EB%A7%8C%EB%93%A4%EB%A9%B4%EC%84%9C-%EB%B0%B0%EC%9A%B0%EB%8A%94-%EB%A6%AC%EC%95%A1%ED%8A%B8-%EA%B8%B0%EC%B4%88
Inflearn,Python을 이용한 개인화 추천시스템 | 추천알고리즘 | 추천인공지능,4.8,"데이터 분석,인공지능,데이터 사이언스","추천 시스템,딥러닝",초급,거친코딩,25,44000,44000,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EA%B0%9C%EC%9D%B8%ED%99%94-%EC%B6%94%EC%B2%9C%EC%8B%9C%EC%8A%A4%ED%85%9C
Inflearn,모던 안드로이드 - Jetpack Compose 입문,4.75,모바일 앱 개발,"Jetpack,Kotlin,Android",초급,오준석,8,77000,77000,https://www.inflearn.com/course/%EB%AA%A8%EB%8D%98-%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%EC%BB%B4%ED%8F%AC%EC%A6%88
Inflearn,밥 먹으면서 듣는 안드로이드 개념잡기,4.285714285714286,"모바일 앱 개발,교양 · 기타",Android,입문,김윤지,14,16500,16500,https://www.inflearn.com/course/%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%EA%B0%9C%EB%85%90%EC%9E%A1%EA%B8%B0
Inflearn,three.js로 시작하는 3D 인터랙티브 웹,4.980769230769231,"프론트엔드,웹 퍼블리싱,웹 개발","인터랙티브 웹,Blender,Three.js",초급,1분코딩,52,165000,165000,https://www.inflearn.com/course/3d-%EC%9D%B8%ED%84%B0%EB%9E%99%ED%8B%B0%EB%B8%8C-%EC%9B%B9
Inflearn,게임 엔진을 지탱하는 게임 수학,4.826086956521739,"게임 프로그래밍,수학,게임 개발",게임수학,초급,청강문화산업대학교,23,66000,66000,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84-%EC%88%98%ED%95%99-%EA%B2%8C%EC%9E%84%EC%97%94%EC%A7%84
Inflearn,누구나 할 수 있다! 따라하며 배워보는 Unity3D 게임 클론 BEST 3,4.384615384615385,"게임 프로그래밍,게임 개발","Unity,C#,메타버스,클론코딩",입문,제주코딩베이스캠프,13,44000,44000,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EA%B2%8C%EC%9E%84%ED%81%B4%EB%A1%A0-%EB%B2%A0%EC%8A%A4%ED%8A%B83
Inflearn,실습으로 배우는 프로메테우스,4.857142857142857,"데브옵스 · 인프라,클라우드,백엔드","Prometheus,Kubernetes",중급이상,문성주,7,99000,99000,https://www.inflearn.com/course/%EC%8B%A4%EC%8A%B5%EC%9C%BC%EB%A1%9C-%EB%B0%B0%EC%9A%B0%EB%8A%94-%ED%94%84%EB%A1%9C%EB%A9%94%ED%85%8C%EC%9A%B0%EC%8A%A4
Inflearn,[따라하면 취업되는 게임기획]MORPG 게임밸런스 기획,4.333333333333333,"게임 기획,게임 개발",게임기획,중급이상,JamesKim,6,55000,55000,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84%EA%B8%B0%ED%9A%8D-%EC%95%8C%ED%94%BC%EC%A7%80-%EB%B0%B8%EB%9F%B0%EC%8A%A4
Inflearn,갖고노는 MySQL 데이터베이스 by 얄코,4.829875518672199,"데이터베이스,기타","MySQL,SQL,DBMS/RDBMS,데이터 엔지니어링",입문,얄팍한 코딩사전,241,18700,18700,https://www.inflearn.com/course/%EC%96%84%EC%BD%94-%EB%A7%88%EC%9D%B4%EC%97%90%EC%8A%A4%ED%81%90%EC%97%98
Inflearn,게임 프로그래머 취업 전략 가이드,4.9605263157894735,"취업 · 이직,게임 프로그래밍,게임 개발","기술면접,포트폴리오",입문,Rookiss,152,33000,33000,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%A8%B8-%EC%B7%A8%EC%97%85
Inflearn,HTML+CSS+JS 포트폴리오 실전 퍼블리싱(시즌2),5,"프론트엔드,웹 퍼블리싱,웹 개발","HTML/CSS,jQuery,JavaScript",초급,코딩웍스(Coding Works),26,56100,56100,https://www.inflearn.com/course/%EC%9B%B9-%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%8B%B1-%EC%8B%A4%EC%A0%84-%EC%8B%9C%EC%A6%8C2
Inflearn,UIKit - iOS14 실무 가이드 <iOS앱 진짜 개발자 되기>,4.7272727272727275,모바일 앱 개발,"Swift,iOS",입문,iOS Developer,33,88000,88000,https://www.inflearn.com/course/uikit-ios14
Inflearn,마인크래프트로 프로그래밍 입문하기,5,프로그래밍 언어,블록코딩,입문,감자,2,19800,19800,https://www.inflearn.com/course/%EB%A7%88%EC%9D%B8%ED%81%AC%EB%9E%98%ED%94%84%ED%8A%B8-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EC%9E%85%EB%AC%B8
Inflearn,얄코의 반응형 프로그래밍 - 자바스크립트로 쉽게 배우는 ReactiveX,4.906976744186046,"프론트엔드,웹 개발","RxJS,JavaScript,함수형 프로그래밍",초급,얄팍한 코딩사전,43,29700,29700,https://www.inflearn.com/course/%EC%96%84%EC%BD%94-%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-reactivex
Inflearn,따라하면서 배우는 고박사의 유니티 하이퍼캐주얼게임 시리즈 01,4.903225806451613,"게임 프로그래밍,게임 개발","C#,Unity",초급,고박사,31,44000,44000,https://www.inflearn.com/course/%EA%B3%A0%EB%B0%95%EC%82%AC-%ED%95%98%EC%9D%B4%ED%8D%BC%EC%BA%90%EC%A5%AC%EC%96%BC-1
Inflearn,Github Action을 활용한 크롤러 웹 페이지 만들기,4.9,"웹 개발,업무 자동화","Github,웹 크롤링,CI/CD",초급,제주코딩베이스캠프,10,22000,22000,https://www.inflearn.com/course/github-action-%ED%81%AC%EB%A1%A4%EB%9F%AC
Inflearn,"코딩은 실전이다! - Git알못을 위한 깃린이코스(Git, Github 실습위주)",4.945273631840796,개발 도구,"Git,Github,버전관리시스템",초급,신재형,201,9900,9900,https://www.inflearn.com/course/%EC%8B%A4%EC%A0%84-%EA%B9%83-%EA%B9%83%EB%A6%B0%EC%9D%B4%EC%BD%94%EC%8A%A4
Inflearn,Qt 6 프로그래밍 1편,4.8,"데스크톱 앱 개발,임베디드 · IoT,모바일 앱 개발","Qt,GUI",초급,김대진,15,110000,110000,https://www.inflearn.com/course/qt6-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-1
Inflearn,[NarP Series] MVC 프레임워크는 내 손에 [나프1탄],5,백엔드,"MVC,JSP,MySQL,Ajax,POJO",초급,박매일,80,44000,44000,https://www.inflearn.com/course/%EB%82%98%ED%94%84-mvc-1
Inflearn,면접을 부르는 [개발자 이력서] 쓰기,4.166666666666667,"취업 · 이직,교양 · 기타","이력서,포트폴리오",입문,Dev Secret,30,55000,55000,https://www.inflearn.com/course/%EB%A9%B4%EC%A0%91-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%9D%B4%EB%A0%A5%EC%84%9C
Inflearn,AWS(Amazon Web Service) 중/상급자를 위한 강의,4.631578947368421,데브옵스 · 인프라,"AWS,CI/CD",중급이상,Simon Kim,19,44000,44000,https://www.inflearn.com/course/aws-%EC%A4%91%EC%83%81%EA%B8%89%EC%9E%90
Inflearn,데이터 분석을 위한 파이썬: 입문부터 꿀팁까지,4.9411764705882355,"데이터 분석,프로그래밍 언어,데이터 사이언스","Python,데이터 엔지니어링",입문,데이터리안,34,38500,38500,https://www.inflearn.com/course/%EB%8D%B0%EC%9D%B4%ED%84%B0-%EB%B6%84%EC%84%9D-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EA%B8%B0%EC%B4%88
Inflearn,<M.B.I.T> 테스트 페이지 만들기! with Django,4.764705882352941,"풀스택,프론트엔드","HTML/CSS,JavaScript,Django",초급,제주코딩베이스캠프,17,38500,38500,https://www.inflearn.com/course/mbit-%ED%85%8C%EC%8A%A4%ED%8A%B8-%ED%8E%98%EC%9D%B4%EC%A7%80-%EC%9B%B9%EA%B0%9C%EB%B0%9C
Inflearn,Vue.js + TypeScript 완벽 가이드,4.862745098039215,"프론트엔드,웹 개발","Vue.js,TypeScript",중급이상,장기효(캡틴판교),51,88000,88000,https://www.inflearn.com/course/vue-ts
Inflearn,20년 경력자의 패킷트레이서를 활용한  알기쉬운 컴퓨터네트워크,4.825,"네트워크,데브옵스 · 인프라,교양 · 기타","네트워크,프로토콜",입문,넷가이버,40,132000,132000,https://www.inflearn.com/course/%ED%8C%A8%ED%82%B7%ED%8A%B8%EB%A0%88%EC%9D%B4%EC%84%9C-%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC
Inflearn,처음 배우는 리액트 네이티브,4.7631578947368425,모바일 앱 개발,"React Native,JavaScript",초급,김범준,38,77000,77000,https://www.inflearn.com/course/%EC%B2%98%EC%9D%8C-%EB%B0%B0%EC%9A%B0%EB%8A%94-%EB%A6%AC%EC%95%A1%ED%8A%B8-%EB%84%A4%EC%9D%B4%ED%8B%B0%EB%B8%8C
Inflearn,코로나맵 개발자와 함께하는 지도서비스 만들기 2,4.571428571428571,"풀스택,웹 개발","Node.js,MongoDB,Express,웹앱,Mongoose",중급이상,이동훈,21,59400,59400,https://www.inflearn.com/course/%EC%BD%94%EB%A1%9C%EB%82%98%EB%A7%B5-%EC%A7%80%EB%8F%84%EC%84%9C%EB%B9%84%EC%8A%A4-%EC%9D%91%EC%9A%A9
Inflearn,시스템엔지니어가 알려주는 리눅스 실전편 Bash Shell Script,4.604166666666667,데브옵스 · 인프라,"Linux,Shell Script",중급이상,그로스쿨,48,99000,99000,https://www.inflearn.com/course/%EB%A6%AC%EB%88%85%EC%8A%A4-bash-%EC%8B%A4%EC%A0%84%ED%8E%B8
Inflearn,mongoDB 기초부터 실무까지(feat. Node.js),4.701298701298701,"백엔드,데이터베이스,웹 개발","MongoDB,REST API,Node.js,AWS,JavaScript,DBMS/RDBMS,데이터 엔지니어링",초급,김시훈,77,77000,77000,https://www.inflearn.com/course/%EB%AA%BD%EA%B3%A0%EB%94%94%EB%B9%84-%EA%B8%B0%EC%B4%88-%EC%8B%A4%EB%AC%B4
Inflearn,Do It! 장고+부트스트랩: 파이썬 웹개발의 정석,4.75,"풀스택,웹 개발","Python,Django,Bootstrap,AWS,Docker,TDD,HTML/CSS,JavaScript",초급,SungYong Lee,32,132000,132000,https://www.inflearn.com/course/%EB%91%90%EC%9E%87-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%9B%B9%EA%B0%9C%EB%B0%9C
Inflearn,PyGame 어드벤쳐 : 위니브 월드를 수복하라!,5,"게임 프로그래밍,데스크톱 앱 개발,게임 개발","Pygame,GUI",초급,제주코딩베이스캠프,6,33000,33000,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EA%B2%8C%EC%9E%84-%EC%96%B4%EB%93%9C%EB%B2%A4%EC%B3%90
Inflearn,실전 자바스크립트,4.617021276595745,"프로그래밍 언어,프론트엔드","JavaScript,ES6",중급이상,이재승,94,35200,35200,https://www.inflearn.com/course/%EC%8B%A4%EC%A0%84-%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8
Inflearn,스프링 부트 업데이트,4.846153846153846,"백엔드,웹 개발","Spring Boot,Spring,Java",중급이상,백기선,39,66000,66000,https://www.inflearn.com/course/%EC%8A%A4%ED%94%84%EB%A7%81%EB%B6%80%ED%8A%B8-%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8
Inflearn,따라하며 배우는 TDD 개발,4.825396825396825,웹 개발,"TDD,Node.js,Express,MongoDB,Jest,SuperTest,Mongoose",초급,John Ahn,63,25300,25300,https://www.inflearn.com/course/%EB%94%B0%EB%9D%BC%ED%95%98%EB%A9%B0-%EB%B0%B0%EC%9A%B0%EB%8A%94-tdd
Inflearn,Python 입문자를 위한 강의,4.571428571428571,프로그래밍 언어,"Python,객체지향",입문,Simon Kim,7,77000,77000,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%9E%85%EB%AC%B8%EC%9E%90
Inflearn,IT 회사에서 비개발자가 살아남기 위한 모든 개발 지식 A to Z,4.653409090909091,"기타,기타,교양 · 기타",커뮤니케이션,입문,그랩,176,55000,55000,https://www.inflearn.com/course/it-%EA%B0%9C%EB%B0%9C%EC%A7%80%EC%8B%9D
Inflearn,플렉스(Flex) 반응형 웹사이트 포트폴리오(The World's Best Cities),4.96875,"웹 개발,웹 퍼블리싱","Flex,반응형 웹",초급,코딩웍스(Coding Works),32,55000,55000,https://www.inflearn.com/course/%ED%94%8C%EB%A0%89%EC%8A%A4-%EB%B0%98%EC%9D%91%ED%98%95%EC%9B%B9-%ED%8F%AC%ED%8A%B8%ED%8F%B4%EB%A6%AC%EC%98%A4
Inflearn,코딩 기본 문법 + 아두이노 기본 부품 사용하기,0,"임베디드 · IoT,교양 · 기타",Arduino,입문,runcoding,0,29700,29700,https://www.inflearn.com/course/%EC%BD%94%EB%94%A9-%EA%B8%B0%EB%B3%B8%EB%AC%B8%EB%B2%95-%EC%95%84%EB%91%90%EC%9D%B4%EB%85%B8-%EB%B6%80%ED%92%88-%EC%82%AC%EC%9A%A9
Inflearn,따라하며 배우는 도커와 CI환경,4.819148936170213,"데브옵스 · 인프라,백엔드,클라우드","Github,AWS,Docker,CI/CD,Travis CI,데이터 엔지니어링",초급,John Ahn,282,24200,24200,https://www.inflearn.com/course/%EB%94%B0%EB%9D%BC%ED%95%98%EB%A9%B0-%EB%B0%B0%EC%9A%B0%EB%8A%94-%EB%8F%84%EC%BB%A4-ci
Inflearn,[백문이불여일타] 데이터 분석을 위한 중급 SQL 문제풀이,4.87378640776699,"데이터 사이언스,데이터 분석,데이터베이스",SQL,초급,데이터리안,103,16500,16500,https://www.inflearn.com/course/sql-%EC%A4%91%EA%B8%89-%EB%AC%B8%EC%A0%9C%ED%92%80%EC%9D%B4
Inflearn,[C#과 유니티로 만드는 MMORPG 게임 개발 시리즈] Part7: MMO 컨텐츠 구현 (Unity + C# 서버 연동 기초),4.970588235294118,"게임 프로그래밍,게임 개발","C#,Unity",중급이상,Rookiss,68,88000,88000,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-mmorpg-%EA%B0%9C%EB%B0%9C-part7
Inflearn,유니티(Unity)로 시작하는 게임개발: Part 3. 슈팅게임 개발,5,"게임 프로그래밍,게임 개발","C#,Unity",초급,UDevApp,16,77000,77000,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-%ED%8C%8C%ED%8A%B83
Inflearn,"C#과 유니티, 실전 게임으로 제대로 시작하기 (저자 직강)",4.923076923076923,"게임 프로그래밍,게임 개발,프로그래밍 언어","C#,Unity",입문,백현우,52,29700,29700,https://www.inflearn.com/course/c-sharp-%EA%B8%B0%EC%B4%88-%EB%AC%B8%EB%B2%95-%EC%9C%A0%EB%8B%88%ED%8B%B0
Inflearn,몇 줄로 끝내는 인터랙티브 웹 개발 노하우 [초급편],4.570247933884297,"프론트엔드,웹 퍼블리싱,웹 개발","인터랙티브 웹,JavaScript",초급,코딩일레븐,121,44000,44000,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EC%9D%B8%ED%84%B0%EB%9E%99%ED%8B%B0%EB%B8%8C-%EC%9B%B9
Inflearn,[리뉴얼] React로 NodeBird SNS 만들기,4.878205128205129,"풀스택,웹 개발,프론트엔드","React,Redux,Node.js,Express,Next.js",중급이상,조현영,156,88000,88000,https://www.inflearn.com/course/%EB%85%B8%EB%93%9C%EB%B2%84%EB%93%9C-%EB%A6%AC%EC%95%A1%ED%8A%B8-%EB%A6%AC%EB%89%B4%EC%96%BC
Inflearn,따라하면서 배우는 고박사의 유니티 기초,4.895238095238096,"게임 프로그래밍,게임 개발",Unity,입문,고박사,105,0,0,https://www.inflearn.com/course/%EA%B3%A0%EB%B0%95%EC%82%AC-%EC%9C%A0%EB%8B%88%ED%8B%B0-%EA%B8%B0%EC%B4%88
Inflearn,JIRA를 활용해 더 효과적으로 프로젝트 협업하기,4.492753623188406,"기획 · 전략 · PM,개발 도구","JIRA,프로젝트 관리,업무 생산성,협업 툴",초급,lesstif,69,55000,55000,https://www.inflearn.com/course/%EC%A7%80%EB%9D%BC-%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8%ED%98%91%EC%97%85
Inflearn,Kevin의 알기 쉬운 RxJava 1부,4.930232558139535,프로그래밍 언어,"함수형 프로그래밍,RxJava,Reactive Streams,Reactive Programming",초급,Kevin,43,44000,44000,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94-%EB%A6%AC%EC%95%A1%ED%8B%B0%EB%B8%8C%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-1
Inflearn,15일간의 빅데이터 파일럿 프로젝트,4.858974358974359,"데이터 분석,데이터 사이언스,데이터 수집 · 처리","빅데이터,Hadoop,Kafka,ZooKeeper,Flume,Impala,데이터 엔지니어링,Redis",초급,Big.D,78,132000,132000,https://www.inflearn.com/course/%EB%B9%85%EB%8D%B0%EC%9D%B4%ED%84%B0-%ED%8C%8C%EC%9D%BC%EB%9F%BF-%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8
Inflearn,[C#과 유니티로 만드는 MMORPG 게임 개발 시리즈] Part2: 자료구조와 알고리즘,4.940476190476191,"게임 프로그래밍,알고리즘 · 자료구조,게임 개발",C#,초급,Rookiss,252,44000,44000,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-mmorpg-%EA%B0%9C%EB%B0%9C-part2
Inflearn,나도 할 수 있다! SW강사!,4.75,"교양 · 기타,기타,기타","HTML/CSS,JavaScript,Python,React Native",입문,제주코딩베이스캠프,8,132000,132000,https://www.inflearn.com/course/sw%EA%B0%95%EC%82%AC-%EA%B0%95%EC%9D%98
Inflearn,[백문이불여일타] 데이터 분석을 위한 기초 SQL,4.867749419953596,"데이터 분석,데이터베이스,데이터 사이언스",SQL,입문,데이터리안,862,16500,16500,https://www.inflearn.com/course/%EB%B0%B1%EB%AC%B8%EC%9D%B4%EB%B6%88%EC%97%AC%EC%9D%BC%ED%83%80-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EB%B6%84%EC%84%9D-%EA%B8%B0%EC%B4%88-sql
Inflearn,"더 자바, 애플리케이션을 테스트하는 다양한 방법",4.748427672955975,"프로그래밍 언어,개발 도구,백엔드","Java,JUnit,Testcontainers,ArchUnit,Mockito,JMeter,Chaos Monkey",초급,백기선,159,66000,66000,https://www.inflearn.com/course/the-java-application-test
